Format Version,1.23,Take Name,Alza_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2022-12-02 12.25.22.852 PM,Capture Start Frame,2634524,Total Frames in Take,10514,Total Exported Frames,10514,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Cup:Marker1,Cup:Marker1,Cup:Marker1,Cup:Marker2,Cup:Marker2,Cup:Marker2,Cup:Marker3,Cup:Marker3,Cup:Marker3,Cup:Marker4,Cup:Marker4,Cup:Marker4,Cup:Marker5,Cup:Marker5,Cup:Marker5,Cup:Marker6,Cup:Marker6,Cup:Marker6
,ID,"DDD70","DDD70","DDD70","DDD90","DDD90","DDD90","DDD60","DDD60","DDD60","DDD80","DDD80","DDD80","DE540","DE540","DE540","DDD50","DDD50","DDD50"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
7868,21.855556,,,,,,,,,,,,,,,,,,
7869,21.858333,,,,,,,,,,,,,,,,,,
7870,21.861111,0.144317,0.140159,0.087235,0.077247,0.143666,0.083870,0.164066,0.137769,0.209016,0.074117,0.144268,0.209862,0.162566,0.139884,0.135135,0.176809,0.138597,0.167002
7871,21.863889,,,,,,,,,,,,,,,,,,
7872,21.866667,0.144321,0.140168,0.087226,0.077246,0.143667,0.083856,0.164060,0.137755,0.209031,0.074029,0.144447,0.209916,0.161699,0.140340,0.134776,0.176816,0.138589,0.166990
7873,21.869444,0.144327,0.140155,0.087232,0.077232,0.143661,0.083856,0.164070,0.137758,0.209022,0.074118,0.144259,0.209866,0.161697,0.140335,0.134774,0.176824,0.138585,0.166973
7874,21.872222,,,,,,,,,,,,,,,,,,
7875,21.875000,0.144308,0.140167,0.087232,0.077250,0.143652,0.083863,0.164065,0.137748,0.209030,0.074096,0.144248,0.209854,0.161674,0.140352,0.134762,0.176793,0.138591,0.166989
7876,21.877778,,,,,,,,,,,,,,,,,,
7877,21.880556,,,,,,,,,,,,,,,,,,
7878,21.883333,0.144306,0.140174,0.087228,0.077263,0.143655,0.083884,0.164076,0.137747,0.209051,0.074127,0.144249,0.209874,0.161642,0.140352,0.134738,0.176760,0.138602,0.166967
7879,21.886111,,,,,,,,,,,,,,,,,,
7880,21.888889,,,,,,,,,,,,,,,,,,
7881,21.891667,0.144307,0.140160,0.087221,0.077262,0.143634,0.083882,0.164068,0.137745,0.209046,0.074113,0.144245,0.209860,0.161640,0.140361,0.134739,0.176762,0.138590,0.166968
7882,21.894444,,,,,,,,,,,,,,,,,,
7883,21.897222,,,,,,,,,,,,,,,,,,
7884,21.900000,0.144311,0.140159,0.087225,0.077238,0.143666,0.083888,0.164081,0.137747,0.209046,0.074107,0.144243,0.209871,0.161644,0.140365,0.134747,0.176765,0.138589,0.166971
7885,21.902778,,,,,,,,,,,,,,,,,,
7886,21.905556,,,,,,,,,,,,,,,,,,
7887,21.908333,0.144309,0.140173,0.087227,0.077248,0.143660,0.083872,0.164104,0.137756,0.209047,0.074109,0.144251,0.209856,0.161653,0.140370,0.134753,0.176790,0.138588,0.166973
7888,21.911111,0.144305,0.140167,0.087235,0.077257,0.143661,0.083879,0.164068,0.137763,0.209040,0.074110,0.144250,0.209852,0.161644,0.140341,0.134760,0.176774,0.138602,0.166989
7889,21.913889,,,,,,,,,,,,,,,,,,
7890,21.916667,0.144322,0.140170,0.087229,0.077265,0.143669,0.083894,0.164085,0.137764,0.209043,0.074118,0.144249,0.209850,0.161681,0.140341,0.134766,0.176777,0.138590,0.166994
7891,21.919444,,,,,,,,,,,,,,,,,,
7892,21.922222,,,,,,,,,,,,,,,,,,
7893,21.925000,0.144313,0.140179,0.087227,0.077253,0.143693,0.083882,0.164077,0.137766,0.209026,0.074126,0.144277,0.209867,0.161673,0.140346,0.134774,0.176791,0.138599,0.167002
7894,21.927778,0.144328,0.140167,0.087235,0.077255,0.143679,0.083878,0.164083,0.137742,0.209021,0.074113,0.144270,0.209862,0.161666,0.140352,0.134788,0.176793,0.138589,0.167001
7895,21.930556,,,,,,,,,,,,,,,,,,
7896,21.933333,0.144314,0.140183,0.087230,0.077249,0.143693,0.083875,0.164056,0.137742,0.209003,0.074117,0.144269,0.209861,0.161706,0.140350,0.134784,0.176805,0.138595,0.166998
7897,21.936111,0.144332,0.140181,0.087235,0.077250,0.143673,0.083864,0.164061,0.137768,0.209014,0.074120,0.144255,0.209849,0.161704,0.140351,0.134781,0.176805,0.138600,0.167008
7898,21.938889,,,,,,,,,,,,,,,,,,
7899,21.941667,0.144317,0.140179,0.087238,0.077239,0.143684,0.083852,0.164071,0.137758,0.209010,0.074117,0.144267,0.209846,0.161704,0.140359,0.134787,0.176804,0.138585,0.167003
7900,21.944444,,,,,,,,,,,,,,,,,,
7901,21.947222,,,,,,,,,,,,,,,,,,
7902,21.950000,0.144318,0.140167,0.087223,0.077242,0.143656,0.083871,0.164061,0.137754,0.209023,0.074123,0.144260,0.209861,0.161653,0.140357,0.134774,0.176775,0.138613,0.167013
7903,21.952778,,,,,,,,,,,,,,,,,,
7904,21.955556,,,,,,,,,,,,,,,,,,
7905,21.958333,0.144306,0.140164,0.087232,0.077225,0.143659,0.083880,0.164084,0.137739,0.209051,0.074120,0.144240,0.209857,0.161652,0.140351,0.134754,0.176781,0.138579,0.166988
7906,21.961111,0.144320,0.140166,0.087221,0.077240,0.143657,0.083862,0.164080,0.137761,0.209044,0.074101,0.144249,0.209868,0.161796,0.140218,0.134709,0.176763,0.138599,0.166997
7907,21.963889,,,,,,,,,,,,,,,,,,
7908,21.966667,0.144307,0.140143,0.087232,0.077250,0.143648,0.083890,0.164082,0.137746,0.209051,0.074109,0.144243,0.209872,0.161795,0.140206,0.134685,0.176787,0.138583,0.166982
7909,21.969444,,,,,,,,,,,,,,,,,,
7910,21.972222,,,,,,,,,,,,,,,,,,
7911,21.975000,0.144310,0.140151,0.087212,0.077239,0.143654,0.083889,0.164084,0.137749,0.209059,0.074105,0.144249,0.209879,0.161792,0.140213,0.134694,0.176807,0.138560,0.166965
7912,21.977778,0.144315,0.140162,0.087208,0.077220,0.143647,0.083886,0.164095,0.137733,0.209057,0.074031,0.144418,0.209942,0.162601,0.139861,0.135107,0.176802,0.138571,0.166966
7913,21.980556,,,,,,,,,,,,,,,,,,
7914,21.983333,0.144317,0.140148,0.087203,0.077250,0.143652,0.083882,0.164069,0.137749,0.209060,0.074117,0.144254,0.209875,0.161805,0.140195,0.134700,0.176810,0.138573,0.166944
7915,21.986111,0.144329,0.140155,0.087206,0.077243,0.143663,0.083876,0.164071,0.137746,0.209054,0.074111,0.144263,0.209869,0.161821,0.140201,0.134682,0.176818,0.138565,0.166957
7916,21.988889,,,,,,,,,,,,,,,,,,
7917,21.991667,0.144329,0.140149,0.087215,0.077256,0.143667,0.083869,0.164065,0.137750,0.209057,0.074094,0.144261,0.209868,0.161833,0.140209,0.134689,0.176827,0.138536,0.166956
7918,21.994444,,,,,,,,,,,,,,,,,,
7919,21.997222,,,,,,,,,,,,,,,,,,
7920,22.000000,0.144341,0.140160,0.087217,0.077242,0.143664,0.083876,0.164070,0.137751,0.209042,0.074103,0.144265,0.209859,0.161825,0.140212,0.134702,0.176817,0.138568,0.166983
7921,22.002778,,,,,,,,,,,,,,,,,,
7922,22.005556,,,,,,,,,,,,,,,,,,
7923,22.008333,0.144309,0.140167,0.087227,0.077250,0.143687,0.083881,0.164054,0.137758,0.209029,0.074121,0.144272,0.209873,0.161669,0.140363,0.134751,0.176786,0.138584,0.166994
7924,22.011111,0.144320,0.140187,0.087233,0.077266,0.143667,0.083882,0.164052,0.137756,0.209045,0.074114,0.144268,0.209868,0.161659,0.140377,0.134767,0.176765,0.138608,0.167005
7925,22.013889,,,,,,,,,,,,,,,,,,
7926,22.016667,0.144312,0.140191,0.087230,0.077247,0.143672,0.083866,0.164081,0.137770,0.209050,0.074114,0.144269,0.209862,0.161661,0.140369,0.134776,0.176761,0.138615,0.167007
7927,22.019444,,,,,,,,,,,,,,,,,,
7928,22.022222,,,,,,,,,,,,,,,,,,
7929,22.025000,0.144319,0.140195,0.087243,0.077249,0.143670,0.083856,0.164076,0.137766,0.209053,0.074111,0.144256,0.209876,0.161636,0.140380,0.134778,0.176756,0.138604,0.167015
7930,22.027778,0.144307,0.140183,0.087248,0.077235,0.143654,0.083852,0.164065,0.137754,0.209040,0.074111,0.144269,0.209870,0.161631,0.140378,0.134792,0.176743,0.138625,0.167025
7931,22.030556,0.144290,0.140190,0.087248,0.077244,0.143656,0.083866,0.164067,0.137763,0.209046,0.074110,0.144262,0.209858,0.161640,0.140366,0.134790,0.176738,0.138612,0.167034
7932,22.033333,,,,,,,,,,,,,,,,,,
7933,22.036111,,,,,,,,,,,,,,,,,,
7934,22.038889,0.144298,0.140170,0.087250,0.077234,0.143674,0.083871,0.164059,0.137765,0.209042,0.074119,0.144257,0.209857,0.161649,0.140377,0.134795,0.176774,0.138598,0.167017
7935,22.041667,,,,,,,,,,,,,,,,,,
7936,22.044444,,,,,,,,,,,,,,,,,,
7937,22.047222,0.144306,0.140156,0.087239,0.077246,0.143648,0.083887,0.164082,0.137747,0.209064,0.074094,0.144259,0.209870,0.161679,0.140331,0.134770,0.176786,0.138585,0.166991
7938,22.050000,0.144311,0.140162,0.087233,0.077230,0.143664,0.083872,0.164063,0.137759,0.209053,0.074098,0.144251,0.209878,0.162573,0.139881,0.135133,0.176823,0.138582,0.166985
7939,22.052778,,,,,,,,,,,,,,,,,,
7940,22.055556,0.144321,0.140164,0.087234,0.077248,0.143658,0.083901,0.164074,0.137729,0.209067,0.074097,0.144267,0.209876,0.161685,0.140327,0.134766,0.176800,0.138573,0.166967
7941,22.058333,,,,,,,,,,,,,,,,,,
7942,22.061111,,,,,,,,,,,,,,,,,,
7943,22.063889,0.144333,0.140156,0.087210,0.077240,0.143666,0.083868,0.164068,0.137733,0.209045,0.074101,0.144260,0.209878,0.161687,0.140328,0.134735,0.176815,0.138558,0.166964
7944,22.066667,0.144316,0.140150,0.087217,0.077243,0.143659,0.083893,0.164053,0.137740,0.209056,0.074111,0.144243,0.209865,0.161783,0.140203,0.134684,0.176820,0.138555,0.166952
7945,22.069444,,,,,,,,,,,,,,,,,,
7946,22.072222,0.144318,0.140149,0.087193,0.077239,0.143668,0.083876,0.164058,0.137742,0.209034,0.074107,0.144248,0.209875,0.161665,0.140345,0.134716,0.176816,0.138556,0.166950
7947,22.075000,,,,,,,,,,,,,,,,,,
7948,22.077778,,,,,,,,,,,,,,,,,,
7949,22.080556,0.144314,0.140163,0.087214,0.077249,0.143664,0.083879,0.164067,0.137752,0.209043,0.074029,0.144445,0.209934,0.161658,0.140340,0.134732,0.176775,0.138586,0.166957
7950,22.083333,0.144307,0.140164,0.087206,0.077245,0.143665,0.083875,0.164063,0.137746,0.209045,0.074102,0.144250,0.209879,0.161644,0.140368,0.134732,0.176766,0.138596,0.166971
7951,22.086111,,,,,,,,,,,,,,,,,,
7952,22.088889,0.144293,0.140165,0.087218,0.077238,0.143668,0.083861,0.164065,0.137757,0.209043,0.074120,0.144251,0.209871,0.161649,0.140359,0.134740,0.176775,0.138599,0.166984
7953,22.091667,,,,,,,,,,,,,,,,,,
7954,22.094444,,,,,,,,,,,,,,,,,,
7955,22.097222,0.144296,0.140183,0.087230,0.077226,0.143659,0.083872,0.164068,0.137742,0.209048,0.074029,0.144443,0.209928,0.161641,0.140372,0.134771,0.176762,0.138605,0.166999
7956,22.100000,0.144304,0.140177,0.087230,0.077248,0.143651,0.083869,0.164067,0.137734,0.209048,0.074108,0.144248,0.209863,0.161629,0.140380,0.134774,0.176768,0.138603,0.166996
7957,22.102778,,,,,,,,,,,,,,,,,,
7958,22.105556,0.144305,0.140184,0.087225,0.077247,0.143659,0.083875,0.164059,0.137763,0.209033,0.074101,0.144271,0.209862,0.161672,0.140372,0.134783,0.176784,0.138608,0.167008
7959,22.108333,,,,,,,,,,,,,,,,,,
7960,22.111111,,,,,,,,,,,,,,,,,,
7961,22.113889,0.144330,0.140171,0.087241,0.077251,0.143663,0.083880,0.164054,0.137763,0.209057,0.074108,0.144260,0.209869,0.161682,0.140354,0.134793,0.176758,0.138610,0.167008
7962,22.116667,0.144318,0.140171,0.087236,0.077242,0.143669,0.083889,0.164086,0.137761,0.209059,0.074114,0.144272,0.209877,0.161670,0.140346,0.134801,0.176800,0.138595,0.167009
7963,22.119444,,,,,,,,,,,,,,,,,,
7964,22.122222,0.144328,0.140157,0.087225,0.077241,0.143671,0.083869,0.164050,0.137763,0.209063,0.074098,0.144268,0.209872,0.162564,0.139892,0.135142,0.176796,0.138591,0.166999
7965,22.125000,,,,,,,,,,,,,,,,,,
7966,22.127778,,,,,,,,,,,,,,,,,,
7967,22.130556,0.144316,0.140153,0.087238,0.077238,0.143676,0.083882,0.164060,0.137751,0.209043,0.074095,0.144273,0.209872,0.161696,0.140334,0.134775,0.176781,0.138577,0.167000
7968,22.133333,0.144328,0.140153,0.087239,0.077232,0.143665,0.083888,0.164069,0.137757,0.209066,0.074104,0.144255,0.209883,0.162568,0.139878,0.135134,0.176812,0.138588,0.166990
7969,22.136111,,,,,,,,,,,,,,,,,,
7970,22.138889,0.144317,0.140155,0.087233,0.077237,0.143660,0.083873,0.164050,0.137739,0.209041,0.074098,0.144248,0.209871,0.162566,0.139866,0.135130,0.176791,0.138574,0.166969
7971,22.141667,0.144314,0.140172,0.087218,0.077227,0.143675,0.083872,0.164065,0.137744,0.209045,0.074119,0.144255,0.209888,0.161791,0.140227,0.134715,0.176811,0.138572,0.166975
7972,22.144444,,,,,,,,,,,,,,,,,,
7973,22.147222,0.144318,0.140153,0.087209,0.077245,0.143655,0.083866,0.164067,0.137746,0.209078,0.074104,0.144266,0.209872,0.161667,0.140342,0.134739,0.176789,0.138562,0.166966
7974,22.150000,0.144324,0.140152,0.087212,0.077241,0.143655,0.083872,0.164063,0.137749,0.209046,0.074117,0.144245,0.209872,0.161678,0.140348,0.134739,0.176816,0.138581,0.166972
7975,22.152778,,,,,,,,,,,,,,,,,,
7976,22.155556,0.144301,0.140162,0.087222,0.077266,0.143643,0.083864,0.164059,0.137743,0.209044,0.074101,0.144258,0.209869,0.161666,0.140337,0.134739,0.176776,0.138583,0.166963
7977,22.158333,0.144311,0.140174,0.087212,0.077241,0.143652,0.083879,0.164050,0.137742,0.209026,0.074110,0.144254,0.209878,0.161825,0.140230,0.134704,0.176792,0.138586,0.166964
7978,22.161111,,,,,,,,,,,,,,,,,,
7979,22.163889,0.144316,0.140164,0.087222,0.077259,0.143653,0.083877,0.164078,0.137749,0.209067,0.074094,0.144250,0.209872,0.161679,0.140336,0.134750,0.176801,0.138589,0.166977
7980,22.166667,,,,,,,,,,,,,,,,,,
7981,22.169444,,,,,,,,,,,,,,,,,,
7982,22.172222,0.144320,0.140164,0.087217,0.077241,0.143645,0.083869,0.164061,0.137738,0.209047,0.074128,0.144251,0.209882,0.161653,0.140354,0.134759,0.176793,0.138594,0.166986
7983,22.175000,,,,,,,,,,,,,,,,,,
7984,22.177778,,,,,,,,,,,,,,,,,,
7985,22.180556,0.144311,0.140180,0.087226,0.077245,0.143652,0.083861,0.164080,0.137749,0.209060,0.074101,0.144242,0.209881,0.161684,0.140362,0.134745,0.176810,0.138598,0.166977
7986,22.183333,,,,,,,,,,,,,,,,,,
7987,22.186111,0.144315,0.140176,0.087244,0.077250,0.143660,0.083874,0.164058,0.137718,0.209056,0.074107,0.144247,0.209871,0.161782,0.140238,0.134728,0.176806,0.138596,0.166980
7988,22.188889,,,,,,,,,,,,,,,,,,
7989,22.191667,,,,,,,,,,,,,,,,,,
7990,22.194444,0.144319,0.140173,0.087223,0.077242,0.143655,0.083880,0.164087,0.137718,0.209067,0.074115,0.144245,0.209897,0.161674,0.140357,0.134782,0.176779,0.138611,0.166985
7991,22.197222,,,,,,,,,,,,,,,,,,
7992,22.200000,,,,,,,,,,,,,,,,,,
7993,22.202778,0.144303,0.140161,0.087227,0.077256,0.143640,0.083884,0.164059,0.137717,0.209040,0.074112,0.144231,0.209861,0.161629,0.140371,0.134767,0.176764,0.138601,0.167001
7994,22.205556,,,,,,,,,,,,,,,,,,
7995,22.208333,,,,,,,,,,,,,,,,,,
7996,22.211111,0.144316,0.140168,0.087235,0.077251,0.143652,0.083875,0.164060,0.137709,0.209022,0.074100,0.144249,0.209862,0.161653,0.140374,0.134768,0.176768,0.138600,0.166979
7997,22.213889,,,,,,,,,,,,,,,,,,
7998,22.216667,,,,,,,,,,,,,,,,,,
7999,22.219444,0.144297,0.140174,0.087231,0.077247,0.143643,0.083868,0.164072,0.137743,0.209032,0.074105,0.144245,0.209861,0.161660,0.140356,0.134756,0.176771,0.138597,0.167000
8000,22.222222,,,,,,,,,,,,,,,,,,
8001,22.225000,,,,,,,,,,,,,,,,,,
8002,22.227778,0.144328,0.140165,0.087236,0.077258,0.143642,0.083872,0.164065,0.137742,0.209034,0.074039,0.144427,0.209923,0.161648,0.140351,0.134764,0.176781,0.138584,0.167003
8003,22.230556,0.144322,0.140153,0.087219,0.077255,0.143654,0.083861,0.164071,0.137733,0.209026,0.074111,0.144249,0.209867,0.161689,0.140361,0.134751,0.176828,0.138576,0.166976
8004,22.233333,,,,,,,,,,,,,,,,,,
8005,22.236111,0.144321,0.140144,0.087220,0.077239,0.143677,0.083862,0.164072,0.137755,0.209053,0.074126,0.144250,0.209872,0.161688,0.140349,0.134762,0.176802,0.138569,0.166976
8006,22.238889,0.144316,0.140162,0.087227,0.077245,0.143665,0.083874,0.164078,0.137748,0.209055,0.074118,0.144248,0.209858,0.161716,0.140322,0.134770,0.176828,0.138559,0.166980
8007,22.241667,,,,,,,,,,,,,,,,,,
8008,22.244444,0.144321,0.140154,0.087224,0.077245,0.143662,0.083898,0.164069,0.137739,0.209044,0.074123,0.144266,0.209876,0.161713,0.140321,0.134768,0.176834,0.138567,0.166987
8009,22.247222,0.144338,0.140150,0.087221,0.077259,0.143671,0.083889,0.164061,0.137742,0.209029,0.074115,0.144253,0.209862,0.162576,0.139866,0.135145,0.176831,0.138566,0.166976
8010,22.250000,,,,,,,,,,,,,,,,,,
8011,22.252778,0.144345,0.140152,0.087215,0.077253,0.143654,0.083875,0.164050,0.137750,0.209041,0.074117,0.144265,0.209866,0.162589,0.139871,0.135119,0.176816,0.138552,0.166978
8012,22.255556,,,,,,,,,,,,,,,,,,
8013,22.258333,,,,,,,,,,,,,,,,,,
8014,22.261111,0.144337,0.140161,0.087222,0.077261,0.143663,0.083884,0.164068,0.137727,0.209041,0.074123,0.144261,0.209869,0.161672,0.140350,0.134770,0.176800,0.138578,0.166991
8015,22.263889,0.144306,0.140173,0.087224,0.077252,0.143657,0.083884,0.164057,0.137733,0.209037,0.074112,0.144248,0.209867,0.162557,0.139889,0.135122,0.176806,0.138594,0.166975
8016,22.266667,,,,,,,,,,,,,,,,,,
8017,22.269444,0.144300,0.140170,0.087218,0.077238,0.143648,0.083864,0.164067,0.137728,0.209036,0.074114,0.144248,0.209870,0.161779,0.140230,0.134705,0.176781,0.138607,0.166975
8018,22.272222,,,,,,,,,,,,,,,,,,
8019,22.275000,,,,,,,,,,,,,,,,,,
8020,22.277778,0.144290,0.140184,0.087223,0.077253,0.143655,0.083861,0.164087,0.137744,0.209075,0.074112,0.144244,0.209873,0.161624,0.140373,0.134754,0.176754,0.138623,0.166998
8021,22.280556,,,,,,,,,,,,,,,,,,
8022,22.283333,,,,,,,,,,,,,,,,,,
8023,22.286111,0.144284,0.140169,0.087215,0.077245,0.143650,0.083853,0.164065,0.137727,0.209057,0.074105,0.144230,0.209862,0.161642,0.140381,0.134752,0.176733,0.138615,0.166995
8024,22.288889,,,,,,,,,,,,,,,,,,
8025,22.291667,,,,,,,,,,,,,,,,,,
8026,22.294444,0.144304,0.140190,0.087242,0.077238,0.143658,0.083875,0.164076,0.137744,0.209071,0.074104,0.144258,0.209873,0.161644,0.140371,0.134779,0.176748,0.138620,0.167003
8027,22.297222,,,,,,,,,,,,,,,,,,
8028,22.300000,,,,,,,,,,,,,,,,,,
8029,22.302778,0.144318,0.140170,0.087233,0.077250,0.143661,0.083882,0.164046,0.137748,0.209034,0.074120,0.144261,0.209872,0.162548,0.139887,0.135135,0.176764,0.138593,0.166986
8030,22.305556,,,,,,,,,,,,,,,,,,
8031,22.308333,,,,,,,,,,,,,,,,,,
8032,22.311111,0.144333,0.140157,0.087229,0.077248,0.143671,0.083886,0.164069,0.137728,0.209036,0.074117,0.144250,0.209862,0.162593,0.139873,0.135129,0.176820,0.138577,0.166993
8033,22.313889,,,,,,,,,,,,,,,,,,
8034,22.316667,,,,,,,,,,,,,,,,,,
8035,22.319444,0.144339,0.140150,0.087226,0.077256,0.143666,0.083881,0.164075,0.137754,0.209041,0.074121,0.144269,0.209864,0.162610,0.139864,0.135128,0.176847,0.138555,0.166979
8036,22.322222,,,,,,,,,,,,,,,,,,
8037,22.325000,,,,,,,,,,,,,,,,,,
8038,22.327778,0.144345,0.140160,0.087209,0.077261,0.143649,0.083864,0.164086,0.137748,0.209039,0.074117,0.144266,0.209873,0.162583,0.139876,0.135125,0.176829,0.138572,0.166971
8039,22.330556,,,,,,,,,,,,,,,,,,
8040,22.333333,,,,,,,,,,,,,,,,,,
8041,22.336111,0.144310,0.140161,0.087233,0.077247,0.143646,0.083874,0.164066,0.137741,0.209039,0.074116,0.144244,0.209879,0.162557,0.139880,0.135117,0.176792,0.138583,0.166965
8042,22.338889,,,,,,,,,,,,,,,,,,
8043,22.341667,,,,,,,,,,,,,,,,,,
8044,22.344444,0.144304,0.140172,0.087212,0.077242,0.143652,0.083861,0.164057,0.137763,0.209051,0.074102,0.144255,0.209864,0.161634,0.140375,0.134719,0.176746,0.138609,0.166974
8045,22.347222,0.144292,0.140173,0.087217,0.077237,0.143656,0.083884,0.164055,0.137756,0.209063,0.074018,0.144426,0.209924,0.161631,0.140379,0.134740,0.176770,0.138592,0.166981
8046,22.350000,0.144307,0.140183,0.087224,0.077252,0.143637,0.083864,0.164069,0.137744,0.209030,0.074113,0.144262,0.209865,0.161622,0.140382,0.134740,0.176771,0.138615,0.166978
8047,22.352778,,,,,,,,,,,,,,,,,,
8048,22.355556,,,,,,,,,,,,,,,,,,
8049,22.358333,0.144301,0.140175,0.087215,0.077251,0.143666,0.083876,0.164050,0.137755,0.209044,0.074099,0.144249,0.209878,0.161626,0.140368,0.134748,0.176738,0.138620,0.166984
8050,22.361111,,,,,,,,,,,,,,,,,,
8051,22.363889,,,,,,,,,,,,,,,,,,
8052,22.366667,0.144304,0.140163,0.087230,0.077235,0.143671,0.083876,0.164066,0.137745,0.209075,0.074097,0.144255,0.209873,0.161638,0.140377,0.134769,0.176758,0.138604,0.167008
8053,22.369444,,,,,,,,,,,,,,,,,,
8054,22.372222,,,,,,,,,,,,,,,,,,
8055,22.375000,0.144322,0.140156,0.087244,0.077260,0.143668,0.083887,0.164086,0.137745,0.209063,0.074107,0.144255,0.209870,0.162569,0.139887,0.135146,0.176805,0.138579,0.166992
8056,22.377778,0.144332,0.140164,0.087236,0.077247,0.143673,0.083886,0.164048,0.137757,0.209040,0.074095,0.144254,0.209865,0.162584,0.139875,0.135142,0.176812,0.138577,0.166996
8057,22.380556,,,,,,,,,,,,,,,,,,
8058,22.383333,0.144311,0.140153,0.087244,0.077254,0.143653,0.083871,0.164053,0.137749,0.209048,0.074114,0.144250,0.209867,0.162586,0.139863,0.135148,0.176804,0.138568,0.167004
8059,22.386111,,,,,,,,,,,,,,,,,,
8060,22.388889,,,,,,,,,,,,,,,,,,
8061,22.391667,0.144329,0.140152,0.087240,0.077241,0.143667,0.083864,0.164059,0.137738,0.209031,0.074104,0.144253,0.209877,0.162581,0.139871,0.135150,0.176832,0.138564,0.166994
8062,22.394444,0.144334,0.140144,0.087239,0.077240,0.143673,0.083890,0.164060,0.137752,0.209057,0.074114,0.144260,0.209872,0.162599,0.139866,0.135133,0.176812,0.138575,0.166995
8063,22.397222,,,,,,,,,,,,,,,,,,
8064,22.400000,0.144340,0.140161,0.087217,0.077256,0.143665,0.083875,0.164057,0.137743,0.209031,0.074111,0.144253,0.209886,0.162358,0.139836,0.135089,0.176815,0.138569,0.166978
8065,22.402778,,,,,,,,,,,,,,,,,,
8066,22.405556,,,,,,,,,,,,,,,,,,
8067,22.408333,0.144317,0.140170,0.087213,0.077258,0.143659,0.083865,0.164067,0.137761,0.209027,0.074108,0.144269,0.209877,0.161783,0.140217,0.134708,0.176775,0.138590,0.166974
8068,22.411111,,,,,,,,,,,,,,,,,,
8069,22.413889,,,,,,,,,,,,,,,,,,
8070,22.416667,0.144308,0.140177,0.087216,0.077253,0.143659,0.083865,0.164059,0.137752,0.209013,0.074099,0.144269,0.209871,0.161610,0.140392,0.134735,0.176769,0.138607,0.166974
8071,22.419444,,,,,,,,,,,,,,,,,,
8072,22.422222,,,,,,,,,,,,,,,,,,
8073,22.425000,0.144303,0.140192,0.087222,0.077260,0.143675,0.083867,0.164076,0.137758,0.209031,0.074108,0.144265,0.209876,0.161615,0.140396,0.134736,0.175643,0.138600,0.166653
8074,22.427778,,,,,,,,,,,,,,,,,,
8075,22.430556,,,,,,,,,,,,,,,,,,
8076,22.433333,0.144308,0.140187,0.087213,0.077248,0.143677,0.083881,0.164065,0.137752,0.209049,0.074107,0.144268,0.209865,0.161641,0.140368,0.134753,0.176749,0.138606,0.166988
8077,22.436111,,,,,,,,,,,,,,,,,,
8078,22.438889,,,,,,,,,,,,,,,,,,
8079,22.441667,0.144310,0.140166,0.087228,0.077260,0.143669,0.083871,0.164054,0.137747,0.209039,0.074106,0.144273,0.209876,0.161659,0.140380,0.134753,0.176798,0.138601,0.166981
8080,22.444444,0.144303,0.140169,0.087219,0.077257,0.143678,0.083873,0.164049,0.137746,0.209045,0.074101,0.144267,0.209887,0.161657,0.140352,0.134758,0.176796,0.138590,0.166987
8081,22.447222,,,,,,,,,,,,,,,,,,
8082,22.450000,0.144323,0.140153,0.087236,0.077252,0.143684,0.083877,0.164060,0.137771,0.209071,0.074095,0.144258,0.209874,0.161671,0.140317,0.134770,0.176820,0.138562,0.166991
8083,22.452778,,,,,,,,,,,,,,,,,,
8084,22.455556,,,,,,,,,,,,,,,,,,
8085,22.458333,0.144349,0.140130,0.087231,0.077223,0.143666,0.083876,0.164066,0.137751,0.209064,0.074112,0.144268,0.209866,0.162601,0.139861,0.135132,0.176823,0.138555,0.166980
8086,22.461111,,,,,,,,,,,,,,,,,,
8087,22.463889,,,,,,,,,,,,,,,,,,
8088,22.466667,0.144333,0.140146,0.087222,0.077247,0.143664,0.083878,0.164047,0.137765,0.209047,0.074100,0.144258,0.209861,0.162585,0.139865,0.135132,0.176850,0.138550,0.166989
8089,22.469444,,,,,,,,,,,,,,,,,,
8090,22.472222,,,,,,,,,,,,,,,,,,
8091,22.475000,0.144336,0.140151,0.087226,0.077250,0.143669,0.083874,0.164059,0.137768,0.209061,0.074099,0.144247,0.209870,0.162576,0.139866,0.135131,0.176810,0.138573,0.166976
8092,22.477778,,,,,,,,,,,,,,,,,,
8093,22.480556,,,,,,,,,,,,,,,,,,
